doc_cd,doc_dept_cd,doc_id,doc_vers_no,doc_dscr,contract_contact_nm,contract_contact_voice_ph_no,contract_contact_email_ad,ma_prch_lmt_am,ma_itd_ord_am,ma_do_rfed_am,efbgn_dt,efend_dt,gnrc_po_rpt_1,rpt_dscr,brd_awd_dt,brd_awd_no,cat_dscr,doc_vend_ln_no,vend_cust_cd,lgl_nm,alias_nm,so_doc_cd,so_doc_dept_cd,so_doc_id,today,row_key
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,2,ESP7108190,ESPEY CONSULTANTS INC,RPS,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343ESP7108190
MA,6100,PA160000003,43,2015 FLOOD HAZARD MITIGATION ROTATION LIST,Contract and Land Management Department,unknown,unknown,15000000,14194345.25,12612801.64,2015-08-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0015-08-13T00:00:00.000Z,3,Sole and Single Source,10,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP174,2026-05-11T00:00:00.000Z,MA6100PA16000000343EAR8307803
MA,6100,PA180000016,5,"ABIA CONSTRUCTION MAT, GEOTECHNICAL & FORENSIC ENG SRVCS",Capital Contracting Office,unknown,unknown,15000000,3304066.21,2355391.85,2018-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-02-15T00:00:00.000Z,9,Sole and Single Source,7,BRY0839750,"FUGRO USA LAND, INC",N/A,RFQS,6100,CLMP236,2026-05-11T00:00:00.000Z,MA6100PA1800000165BRY0839750
MA,6100,PA180000016,5,"ABIA CONSTRUCTION MAT, GEOTECHNICAL & FORENSIC ENG SRVCS",Capital Contracting Office,unknown,unknown,15000000,3304066.21,2355391.85,2018-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-02-15T00:00:00.000Z,9,Sole and Single Source,3,V00000939833,"HVJ SOUTH CENTRAL TEXAS - M&J, INC.",N/A,RFQS,6100,CLMP236,2026-05-11T00:00:00.000Z,MA6100PA1800000165V00000939833
MA,6100,PA180000016,5,"ABIA CONSTRUCTION MAT, GEOTECHNICAL & FORENSIC ENG SRVCS",Capital Contracting Office,unknown,unknown,15000000,3304066.21,2355391.85,2018-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-02-15T00:00:00.000Z,9,Sole and Single Source,6,V00000923991,"KLEINFELDER, INC.",KLEINFELDER,RFQS,6100,CLMP236,2026-05-11T00:00:00.000Z,MA6100PA1800000165V00000923991
MA,6100,PA180000016,5,"ABIA CONSTRUCTION MAT, GEOTECHNICAL & FORENSIC ENG SRVCS",Capital Contracting Office,unknown,unknown,15000000,3304066.21,2355391.85,2018-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-02-15T00:00:00.000Z,9,Sole and Single Source,5,V00000911256,RODRIGUEZ ENGINEERING LABORATORIES LLC,RODRIGUEZ ENGINEERING LABORATORIES OR RODRIGUEZ ENGINEERING,RFQS,6100,CLMP236,2026-05-11T00:00:00.000Z,MA6100PA1800000165V00000911256
MA,6100,PA180000016,5,"ABIA CONSTRUCTION MAT, GEOTECHNICAL & FORENSIC ENG SRVCS",Capital Contracting Office,unknown,unknown,15000000,3304066.21,2355391.85,2018-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-02-15T00:00:00.000Z,9,Sole and Single Source,1,HBC8308050,TERRACON CONSULTANTS INC,N/A,RFQS,6100,CLMP236,2026-05-11T00:00:00.000Z,MA6100PA1800000165HBC8308050
MA,6100,SA210000013,8,AUSTIN HISTORY CENTER/FAULK LIBRARY CMR,Capital Contracting Office,unknown,unknown,14271972.81,14271972.81,7983509.56,2021-03-02T00:00:00.000Z,2024-10-31T00:00:00.000Z,15,Alt Proc Method (252),0020-07-29T00:00:00.000Z,16,Other Contracting,1,SPA7155935,SPAWGLASS CONTRACTORS INC,N/A,RFQS,6100,CLMA035,2026-05-11T00:00:00.000Z,MA6100SA2100000138SPA7155935
MA,7200,NN230000004,1,RENT (RELIEF OF EMERGENCY NEEDS FOR TENANTS) SOLICITATION,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,14240000,8000000,897674.3,2023-07-21T00:00:00.000Z,2024-07-20T00:00:00.000Z,10,Competitive Acquisition,0023-07-20T00:00:00.000Z,59,Non-Professional Services,1,ELB8311122,EL BUEN SAMARITANO EPISCOPAL MISSION,N/A,RFP,7200,BYS3027,2026-05-11T00:00:00.000Z,MA7200NN2300000041ELB8311122
CT,6100,22061300635,4,ULLRICH WTP PROCESS DRAIN & SUPPORT SYSTEMS IMPROVEMENTS,Contract and Land Management Department,unknown,unknown,14225870.55,14225870.55,4448519.64,2023-02-28T00:00:00.000Z,,10,Competitive Acquisition,0022-06-09T00:00:00.000Z,23,Construction,1,V00000956852,"PGC GENERAL CONTRACTORS, LLC",PEABODY GENERAL CONTRACTORS,IFB,6100,CLMC893,2026-05-11T00:00:00.000Z,CT6100220613006354V00000956852
CT,6100,22051700575,5,AIRPORT BOULEVARD - N. LAMAR BLVD TO 55TH STREET,Contract and Land Management Department,unknown,unknown,13973985.31,13973985.31,7587168.79,2022-08-19T00:00:00.000Z,,10,Competitive Acquisition,0022-04-07T00:00:00.000Z,17,Construction,1,DEN8303211,DENUCCI CONSTRUCTORS L L C,N/A,IFB,6100,CLMC895,2026-05-11T00:00:00.000Z,CT6100220517005755DEN8303211
MA,5000,GA240000006,1,JANITORIAL SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,13600000,0,0,2023-11-21T00:00:00.000Z,2028-11-20T00:00:00.000Z,10,Competitive Acquisition,0023-11-02T00:00:00.000Z,12,Commodities (Goods),1,V00000964029,"FERGUSON US HOLDINGS, INC","FERGUSON ENTERPRISES, LLC",IFB,5000,BYS1022,2026-05-11T00:00:00.000Z,MA5000GA2400000061V00000964029
MA,5000,GA240000006,1,JANITORIAL SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,13600000,0,0,2023-11-21T00:00:00.000Z,2028-11-20T00:00:00.000Z,10,Competitive Acquisition,0023-11-02T00:00:00.000Z,12,Commodities (Goods),3,V00000928175,SAFEWAY SUPPLY INC,N/A,IFB,5000,BYS1022,2026-05-11T00:00:00.000Z,MA5000GA2400000061V00000928175
MA,5000,GA240000006,1,JANITORIAL SUPPLIES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,13600000,0,0,2023-11-21T00:00:00.000Z,2028-11-20T00:00:00.000Z,10,Competitive Acquisition,0023-11-02T00:00:00.000Z,12,Commodities (Goods),2,USA7060185,HD SUPPLY FACILITIES MAINTENANCE LTD,USABLUEBOOK OR THE HOME DEPOT PRO,IFB,5000,BYS1022,2026-05-11T00:00:00.000Z,MA5000GA2400000061USA7060185
MA,5800,NA220000169,1,ROCIP 8 ADMINISTRATOR AND INSURANCE SERVICES,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,12812000,3117142,1527571,2022-09-19T00:00:00.000Z,2029-09-18T00:00:00.000Z,10,Competitive Acquisition,0022-09-15T00:00:00.000Z,19,Non-Professional Services,1,MAR8309722,MARSH USA INC,MARSH USA OR MARSH WORTHAM,RFP,5800,BYS3017,2026-05-11T00:00:00.000Z,MA5800NA2200001691MAR8309722
CT,6100,20021400358,7,ULLRICH WATER TREATMENT PLANT LIME FEED LOOP,Contract and Land Management Department,unknown,unknown,12678817.64,12678817.64,12451711.43,2020-03-24T00:00:00.000Z,,10,Competitive Acquisition,0020-01-23T00:00:00.000Z,14,Construction,1,MAT8308109,"MATOUS CONSTRUCTION II, LTD","MATOUS CONSTRUCTION, LTD OR MATOUS CONSTRUCTION",IFB,6100,CLMC750,2026-05-11T00:00:00.000Z,CT6100200214003587MAT8308109
CT,6100,21082400891,11,RAINEY STREET GAS INSULATED SWITCHGEAR (GIS) SUBSTATION,Contract and Land Management Department,unknown,unknown,12579712.05,12579712.05,11900718.88,2021-08-25T00:00:00.000Z,,10,Competitive Acquisition,0021-07-29T00:00:00.000Z,16,Construction,1,JAY7119145,JAY-REESE CONTRACTORS INC,N/A,IFB,6100,CLMC833,2026-05-11T00:00:00.000Z,CT61002108240089111JAY7119145
MA,6100,SA230000012,2,BRACKENRIDGE GAS INSULATED SWITCHGEAR SUBSTATION REISSUE,Capital Contracting Office,unknown,unknown,12537702.58,808617.6,0,2023-07-07T00:00:00.000Z,2026-12-31T00:00:00.000Z,15,Alt Proc Method (252),0023-04-13T00:00:00.000Z,1,Other Contracting,1,V00000980595,"JINGOLI POWER, LLC",N/A,RFQS,6100,CLMA036A,2026-05-11T00:00:00.000Z,MA6100SA2300000122V00000980595
MA,6100,SA220000014,2,ATD TRANSPORTATION ENGINEERING STAFF AUGMENTATION,Capital Contracting Office,unknown,unknown,12500000,10487373.7,4949487.5,2022-07-12T00:00:00.000Z,2026-07-12T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-03-24T00:00:00.000Z,20,Sole and Single Source,1,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP328,2026-05-11T00:00:00.000Z,MA6100SA2200000142EAR8307803
MA,5000,GA230000044,1,SODIUM HYPOCHLORITE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,12400000,1783017.64,1324372.58,2023-03-29T00:00:00.000Z,2028-03-27T00:00:00.000Z,10,Competitive Acquisition,0023-03-23T00:00:00.000Z,15,Commodities (Goods),2,DPC6018425,"DPC INDUSTRIES, INC",N/A,IFB,5000,AMA1081,2026-05-11T00:00:00.000Z,MA5000GA2300000441DPC6018425
MA,5000,GA230000044,1,SODIUM HYPOCHLORITE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,12400000,1783017.64,1324372.58,2023-03-29T00:00:00.000Z,2028-03-27T00:00:00.000Z,10,Competitive Acquisition,0023-03-23T00:00:00.000Z,15,Commodities (Goods),1,V00000942878,"PVS MINIBULK, INC.",N/A,IFB,5000,AMA1081,2026-05-11T00:00:00.000Z,MA5000GA2300000441V00000942878
CT,6100,23032800315,3,BURNET ROAD CORRIDOR - AE KRAMER SITE DRAINAGE,Contract and Land Management Department,unknown,unknown,12088426.75,12088426.75,548461.6,2023-04-11T00:00:00.000Z,,10,Competitive Acquisition,0023-03-23T00:00:00.000Z,32,Construction,1,SMI8307578,M.A. SMITH CONTRACTING CO INC,SMITH CONTRACTING CO INC,IFB,6100,CLMC936,2026-05-11T00:00:00.000Z,CT6100230328003153SMI8307578
MA,6100,CA200000019,4,IDIQ STORMWATER INFRASTRUCTURE MAINT. - OPEN SYSTEMS (2020),Capital Contracting Office,unknown,unknown,12000000,4800740.9,4505377.93,2020-08-12T00:00:00.000Z,2024-08-11T00:00:00.000Z,10,Competitive Acquisition,0020-07-29T00:00:00.000Z,10,Construction,1,SAN8316404,SANTA CLARA CONSTRUCTION LTD,N/A,IFB,6100,CLMC799,2026-05-11T00:00:00.000Z,MA6100CA2000000194SAN8316404
MA,6100,CA220000006,2,2020 BOND LOCAL MOBILITY PROJECTS CONSTRUCTION IDIQ,Capital Contracting Office,unknown,unknown,12000000,6541920.78,3207695.65,2022-03-29T00:00:00.000Z,2024-03-29T00:00:00.000Z,10,Competitive Acquisition,0022-03-24T00:00:00.000Z,18,Construction,1,VS0000004060,"UNITY CONTRACTOR SERVICES, INC",N/A,IFB,6100,CLMC890,2026-05-11T00:00:00.000Z,MA6100CA2200000062VS0000004060
MA,6100,SA180000005,5,NORTHEAST WATER TREATMENT PLANT EXPANSION TO 1.5 MGD,Capital Contracting Office,unknown,unknown,11662792.26,11662792.26,5228315.12,2017-12-12T00:00:00.000Z,2028-12-01T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0017-08-17T00:00:00.000Z,2,Sole and Single Source,1,CAR8306145,CAROLLO ENGINEERS INC,N/A,RFQS,6100,CLMP215,2026-05-11T00:00:00.000Z,MA6100SA1800000055CAR8306145
CT,6100,22020500342,2,HORNSBY BEND BIOSOLIDS MANAGEMENT PLANT CENTRIFUGES,Contract and Land Management Department,unknown,unknown,11152006.37,11152006.37,6919452.65,2023-08-23T00:00:00.000Z,,10,Competitive Acquisition,0022-01-27T00:00:00.000Z,16,Construction,1,MAT8308109,"MATOUS CONSTRUCTION II, LTD","MATOUS CONSTRUCTION, LTD OR MATOUS CONSTRUCTION",IFB,6100,CLMC872,2026-05-11T00:00:00.000Z,CT6100220205003422MAT8308109
CT,6100,08071602240,16,HOLLY STREET POWER PLANT DECOMMISSIONING,Contract and Land Management Department,unknown,unknown,10793834.72,10793834.72,10785492.38,2008-11-24T00:00:00.000Z,,10,Competitive Acquisition,0013-05-23T00:00:00.000Z,14,Professional Services,1,WES5125100,WESTON SOLUTIONS INC,"WESTON SOLUTIONS, INC.",RFQS,6100,PWP0031,2026-05-11T00:00:00.000Z,CT61000807160224016WES5125100
CT,6100,23102400031,1,OLTORF STREET RECLAIMED WATER MAIN PHASE 2,Contract and Land Management Department,unknown,unknown,10401106.15,10401106.15,0,2023-11-02T00:00:00.000Z,,10,Competitive Acquisition,0023-10-19T00:00:00.000Z,19,Construction,1,CAS7125840,CASH CONSTRUCTION CO INC,N/A,IFB,6100,CLMC986,2026-05-11T00:00:00.000Z,CT6100231024000311CAS7125840
MA,5000,NA230000175,1,"COLLECTION, TRANSPORTATION, AND DISPOSAL OF HAZARDOUS WASTE",Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,10040000,1614855.34,232198.78,2023-06-09T00:00:00.000Z,2028-06-08T00:00:00.000Z,10,Competitive Acquisition,0023-06-08T00:00:00.000Z,13,Non-Professional Services,1,CLE7163070,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,N/A,IFB,5000,SLW1078,2026-05-11T00:00:00.000Z,MA5000NA2300001751CLE7163070
MA,6100,CA230000001,1,2023 IDIQ CHILLED WATER CONSTRUCTION IN THE ROW,Capital Contracting Office,unknown,unknown,10000000,3306107.93,411489.36,2023-02-24T00:00:00.000Z,2025-02-23T00:00:00.000Z,10,Competitive Acquisition,0023-02-23T00:00:00.000Z,16,Construction,1,DEN8303211,DENUCCI CONSTRUCTORS L L C,N/A,IFB,6100,CLMC947,2026-05-11T00:00:00.000Z,MA6100CA2300000011DEN8303211
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,8,VS0000015711,SEBESTA INC.,NV5,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261VS0000015711
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,3,GOO7062470,GOODWIN ENGINEERING INC,N/A,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261GOO7062470
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,2,ENE1739000,ENERGY ENGINEERING ASSOC INC,EEA CONSULTING ENGINEERS,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261ENE1739000
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,6,JAC8308529,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021JAC8308529
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,5,HUR2455500,HARUTUNIAN ENGINEERING INC,N/A,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021HUR2455500
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,3,CHI7027035,CP&Y INC,N/A,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021CHI7027035
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,4,BLA7158805,BLACK & VEATCH CORPORATION,N/A,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021BLA7158805
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,2,ARC8304977,ARCADIS US INC,N/A,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021ARC8304977
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,7,V00000930436,"PAGE SOUTHERLAND PAGE, INC.",N/A,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261V00000930436
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,4,JAS2584500,JASMINE ENGINEERING INC,N/A,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261JAS2584500
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,7,V00000915700,"SIGNATURE AUTOMATION, LLC",N/A,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021V00000915700
MA,6100,PA220000102,1,2022 AUSTIN WATER SCADA SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,389260.38,0,2022-08-16T00:00:00.000Z,2026-09-30T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-09T00:00:00.000Z,22,Sole and Single Source,1,PLU3704750,ALAN PLUMMER ASSOCIATES INC,PLUMMER ASSOCIATES INC. OR PLUMMER,RFQS,6100,CLMP329,2026-05-11T00:00:00.000Z,MA6100PA2200001021PLU3704750
MA,6100,CA220000009,3,CORRIDOR MOBILITY PROGRAM BICYCLE & PEDESTRIAN IDIQ PHASE 2,Capital Contracting Office,unknown,unknown,10000000,3610328.56,2375772.86,2022-04-14T00:00:00.000Z,2024-05-31T00:00:00.000Z,10,Competitive Acquisition,0022-04-07T00:00:00.000Z,18,Construction,1,MUN7143465,MUNIZ CONCRETE & CONTRACTING INC,N/A,IFB,6100,CLMC901,2026-05-11T00:00:00.000Z,MA6100CA2200000093MUN7143465
MA,6100,CA220000014,3,2021 FACILITIES - LARGE FACILITIES IDIQ,Capital Contracting Office,unknown,unknown,10000000,3469607.69,304249.09,2022-07-28T00:00:00.000Z,2024-03-19T00:00:00.000Z,10,Competitive Acquisition,0022-07-28T00:00:00.000Z,35,Construction,1,V00000956852,"PGC GENERAL CONTRACTORS, LLC",PEABODY GENERAL CONTRACTORS,IFB,6100,CLMC887,2026-05-11T00:00:00.000Z,MA6100CA2200000143V00000956852
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,1,VS0000005549,COMMAND COMMISSIONING LLC,N/A,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261VS0000005549
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,6,V00000917399,"NODAL PARTNERS, LLC",BEE,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261V00000917399
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,5,VS0000028414,LCCX LLC,LACKEY DE CARVAJAL CX,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261VS0000028414
MA,6100,PA230000026,1,2022 BUILDING COMMISSION (CX) SERVICES ROTATION LIST,Capital Contracting Office,unknown,unknown,10000000,732664.38,68139.69,2023-02-16T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0022-11-15T00:00:00.000Z,14,Professional Services,9,VS0000011064,"TEXAS ENERGY ENGINEERING SERVICES, INC.",TEESI ENGINEERING,RFQS,6100,CLMP337,2026-05-11T00:00:00.000Z,MA6100PA2300000261VS0000011064
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,2,EAR8307803,AECOM TECHNICAL SERVICES INC,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423EAR8307803
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,12,DOU7019035,DOUCET & ASSOCIATES INC,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423DOU7019035
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,5,DAV1449500,DAVCAR INC,DAVCAR ENGINEERING SERVICES,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423DAV1449500
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,1,CAS7170685,"CAS CONSULTING AND SERVICES, INC.",N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423CAS7170685
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,8,BRO8318275,"BGE, INC",BROWN & GAY ENGINEERS INC,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423BRO8318275
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,6,BLA7158805,BLACK & VEATCH CORPORATION,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423BLA7158805
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,10,CHI7027035,CP&Y INC,STV INFRASTRUCTURE,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423CHI7027035
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,3,VC0000103053,CHAN & PARTNERS ENGINEERING LLC,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423VC0000103053
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,11,STA8322756,STANTEC CONSULTING SERVICES INC,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423STA8322756
