geoid,tract_name,countyfp,centroid_lat,centroid_lon,council_district
48113002703,Census Tract 27.03,113,32.772568,-96.743571,
48439113956,Census Tract 1139.56,439,32.954734,-97.135682,
48113020900,Census Tract 209,113,32.751444,-96.772566,
48113018147,Census Tract 181.47,113,32.867841,-96.585656,
48113021000,Census Tract 210,113,32.744517,-96.804258,
48113017308,Census Tract 173.08,113,32.743937,-96.56288,
48113007102,Census Tract 71.02,113,32.843158,-96.82849,
48113017203,Census Tract 172.03,113,32.733447,-96.604633,
48113017311,Census Tract 173.11,113,32.761293,-96.578172,
48439106002,Census Tract 1060.02,439,32.648047,-97.297864,
48113017314,Census Tract 173.14,113,32.72194,-96.57693,
48113017006,Census Tract 170.06,113,32.607826,-96.556351,
48113012101,Census Tract 121.01,113,32.766198,-96.65223,
48113017820,Census Tract 178.20,113,32.810178,-96.643825,
48113016806,Census Tract 168.06,113,32.598139,-96.795875,
48113016631,Census Tract 166.31,113,32.591702,-96.894263,
48439113510,Census Tract 1135.10,439,32.844412,-97.072256,
48113020402,Census Tract 204.02,113,32.768722,-96.792961,
48113017204,Census Tract 172.04,113,32.710611,-96.611361,
48439111530,Census Tract 1115.30,439,32.668707,-97.151844,
48113017008,Census Tract 170.08,113,32.684553,-96.537942,
48439113712,Census Tract 1137.12,439,32.932013,-97.076299,
48113018155,Census Tract 181.55,113,32.969291,-96.551425,
48113017815,Census Tract 178.15,113,32.805268,-96.632422,
48113016709,Census Tract 167.09,113,32.637339,-96.765885,
48157672202,Census Tract 6722.02,157,29.626621,-95.627849,
48439100800,Census Tract 1008,439,32.774846,-97.356589,
48439113810,Census Tract 1138.10,439,32.855041,-97.249498,
48439102201,Census Tract 1022.01,439,32.753407,-97.38566,
48439102102,Census Tract 1021.02,439,32.764765,-97.370845,
48439113709,Census Tract 1137.09,439,32.895428,-97.091002,
48439113640,Census Tract 1136.40,439,32.904867,-97.162151,
48439105206,Census Tract 1052.06,439,32.727894,-97.470654,
48439100700,Census Tract 1007,439,32.768225,-97.381506,
48061980001,Census Tract 9800.01,061,26.22759,-97.654544,
48439113212,Census Tract 1132.12,439,32.831385,-97.243792,
48439113302,Census Tract 1133.02,439,32.803763,-97.231148,
48439100505,Census Tract 1005.05,439,32.815738,-97.389954,
48439114003,Census Tract 1140.03,439,32.880952,-97.357527,
48439113950,Census Tract 1139.50,439,32.923616,-97.266771,
48439113951,Census Tract 1139.51,439,32.931543,-97.237874,
48439113925,Census Tract 1139.25,439,32.878347,-97.295978,
48439114111,Census Tract 1141.11,439,32.953372,-97.378636,
48439113632,Census Tract 1136.32,439,32.902751,-97.114646,
48439106509,Census Tract 1065.09,439,32.784465,-97.158817,
48439113916,Census Tract 1139.16,439,32.866831,-97.298366,
48439110206,Census Tract 1102.06,439,32.851726,-97.271812,
48439113811,Census Tract 1138.11,439,32.844049,-97.254686,
48439100201,Census Tract 1002.01,439,32.802942,-97.33153,
48439110301,Census Tract 1103.01,439,32.792702,-97.257415,
48439110104,Census Tract 1101.04,439,32.829802,-97.259452,
48439113944,Census Tract 1139.44,439,32.947666,-97.274817,
48439980000,Census Tract 9800,439,32.903194,-97.053125,
48439113707,Census Tract 1137.07,439,32.966982,-97.108413,
48439113714,Census Tract 1137.14,439,32.959304,-97.08626,
48439113716,Census Tract 1137.16,439,32.95307,-97.067091,
48439113634,Census Tract 1136.34,439,32.902383,-97.132213,
48439110600,Census Tract 1106,439,32.761945,-97.423257,
48439123002,Census Tract 1230.02,439,32.742697,-97.415542,
48439110500,Census Tract 1105,439,32.776673,-97.398426,
48439100506,Census Tract 1005.06,439,32.80368,-97.374315,
48113018105,Census Tract 181.05,113,32.919657,-96.620847,
48439113711,Census Tract 1137.11,439,32.947079,-97.098546,
48439111563,Census Tract 1115.63,439,32.641191,-97.051226,
48439113713,Census Tract 1137.13,439,32.931557,-97.101675,
48439114206,Census Tract 1142.06,439,32.84199,-97.511472,
48439110402,Census Tract 1104.02,439,32.802738,-97.402064,
48439113814,Census Tract 1138.14,439,32.899233,-97.198223,
48439106526,Census Tract 1065.26,439,32.793694,-97.194034,
48439113917,Census Tract 1139.17,439,32.866672,-97.272798,
48439111103,Census Tract 1111.03,439,32.668502,-97.258632,
48439106400,Census Tract 1064,439,32.693684,-97.234279,
48439102101,Census Tract 1021.01,439,32.754329,-97.370692,
48439113933,Census Tract 1139.33,439,32.924362,-97.312271,
48439114015,Census Tract 1140.15,439,32.864567,-97.37232,
48439105009,Census Tract 1050.09,439,32.817866,-97.319,
48439111405,Census Tract 1114.05,439,32.633651,-97.230514,
48439105403,Census Tract 1054.03,439,32.717718,-97.37266,
48439113639,Census Tract 1136.39,439,32.890498,-97.1676,
48439113812,Census Tract 1138.12,439,32.903396,-97.246965,
48439113954,Census Tract 1139.54,439,32.970314,-97.194975,
48439113952,Census Tract 1139.52,439,32.940717,-97.23411,
48439106520,Census Tract 1065.20,439,32.762373,-97.231799,
48439111029,Census Tract 1110.29,439,32.565025,-97.339802,
48439101201,Census Tract 1012.01,439,32.77949,-97.245763,
48415950600,Census Tract 9506,415,32.618367,-100.798639,
48439106006,Census Tract 1060.06,439,32.641927,-97.340741,
48415950300,Census Tract 9503,415,32.700221,-100.936898,
48415950200,Census Tract 9502,415,32.726655,-101.084757,
48415950100,Census Tract 9501,415,32.851894,-100.831749,
48439113624,Census Tract 1136.24,439,32.85558,-97.115827,
48439113625,Census Tract 1136.25,439,32.863797,-97.145479,
48439113626,Census Tract 1136.26,439,32.856498,-97.146052,
48113019029,Census Tract 190.29,113,32.948177,-96.666368,
48029131506,Census Tract 1315.06,029,29.434696,-98.372358,
48029130401,Census Tract 1304.01,029,29.408042,-98.454397,
48439105706,Census Tract 1057.06,439,32.641616,-97.353888,
48029121702,Census Tract 1217.02,029,29.569166,-98.314782,
48029131402,Census Tract 1314.02,029,29.405829,-98.369951,
48029121810,Census Tract 1218.10,029,29.591712,-98.403162,
48439105518,Census Tract 1055.18,439,32.654578,-97.4202,
48439105515,Census Tract 1055.15,439,32.63804,-97.404112,
48439105705,Census Tract 1057.05,439,32.642136,-97.36445,
48111950100,Census Tract 9501,111,36.28637,-102.59402,
48029131612,Census Tract 1316.12,029,29.464803,-98.321192,
48085031635,Census Tract 316.35,085,33.062977,-96.704738,
48085031636,Census Tract 316.36,085,33.064166,-96.760692,
48333950100,Census Tract 9501,333,31.545302,-98.609012,
48329010105,Census Tract 101.05,329,32.018999,-102.149769,
48329010108,Census Tract 101.08,329,32.047222,-102.100061,
48333950200,Census Tract 9502,333,31.382851,-98.596775,
48085031639,Census Tract 316.39,085,33.10826,-96.759339,
48085031641,Census Tract 316.41,085,33.093687,-96.741784,
48085031642,Census Tract 316.42,085,33.07876,-96.743436,
48439113630,Census Tract 1136.30,439,32.846821,-97.140197,
48113019031,Census Tract 190.31,113,32.974462,-96.679438,
48113019034,Census Tract 190.34,113,32.920919,-96.726119,
48113019035,Census Tract 190.35,113,32.912625,-96.725847,
48113019036,Census Tract 190.36,113,32.982017,-96.694673,
48113019037,Census Tract 190.37,113,32.965814,-96.690071,
48113019202,Census Tract 192.02,113,32.94594,-96.74683,
48113019203,Census Tract 192.03,113,32.956854,-96.741643,
48331950401,Census Tract 9504.01,331,30.840293,-96.92105,
48217961400,Census Tract 9614,217,31.851512,-96.880397,
48113017101,Census Tract 171.01,113,32.695771,-96.603633,
48113017201,Census Tract 172.01,113,32.724627,-96.625142,
48113019205,Census Tract 192.05,113,32.97389,-96.760119,
48113019208,Census Tract 192.08,113,32.932155,-96.765252,
48245000307,Census Tract 3.07,245,30.118438,-94.193671,
48245000310,Census Tract 3.10,245,30.083047,-94.180346,
48439113942,Census Tract 1139.42,439,32.966524,-97.274027,
48439114014,Census Tract 1140.14,439,32.869149,-97.38381,
48439113939,Census Tract 1139.39,439,32.947274,-97.289602,
48439113222,Census Tract 1132.22,439,32.840775,-97.197884,
48439114013,Census Tract 1140.13,439,32.839732,-97.378425,
48439113930,Census Tract 1139.30,439,32.881021,-97.337075,
48439111564,Census Tract 1115.64,439,32.617341,-97.061484,
48201251000,Census Tract 2510,201,30.034608,-95.188607,
48439105008,Census Tract 1050.08,439,32.850019,-97.324983,
48329000302,Census Tract 3.02,329,32.010811,-102.130884,
48329000303,Census Tract 3.03,329,32.014688,-102.114349,
48329010106,Census Tract 101.06,329,32.006837,-102.147891,
48329000200,Census Tract 2,329,32.028007,-102.096745,
48329000402,Census Tract 4.02,329,31.99677,-102.126337,
48329000600,Census Tract 6,329,32.009733,-102.088944,
48113017805,Census Tract 178.05,113,32.786938,-96.647362,
48113017806,Census Tract 178.06,113,32.804562,-96.659924,
48113017602,Census Tract 176.02,113,32.770889,-96.640703,
48113019210,Census Tract 192.10,113,32.981117,-96.72854,
48113019211,Census Tract 192.11,113,32.9696,-96.732062,
48113019301,Census Tract 193.01,113,32.856345,-96.781852,
48113004300,Census Tract 43,113,32.772493,-96.839444,
48113019400,Census Tract 194,113,32.847755,-96.791368,
48113019501,Census Tract 195.01,113,32.858022,-96.799396,
48039664300,Census Tract 6643,039,28.969019,-95.35789,
48039662600,Census Tract 6626,039,29.102693,-95.642946,
48039664501,Census Tract 6645.01,039,28.921521,-95.489658,
48039661700,Census Tract 6617,039,29.221493,-95.183098,
48039661800,Census Tract 6618,039,29.373445,-95.38597,
48113017811,Census Tract 178.11,113,32.819651,-96.604414,
48113017812,Census Tract 178.12,113,32.816792,-96.621814,
48113017808,Census Tract 178.08,113,32.82915,-96.606716,
48113017814,Census Tract 178.14,113,32.802213,-96.60294,
48113017900,Census Tract 179,113,32.817607,-96.654633,
48113019502,Census Tract 195.02,113,32.844607,-96.806319,
48113019600,Census Tract 196,113,32.831427,-96.787641,
48113019700,Census Tract 197,113,32.832828,-96.796792,
48231960600,Census Tract 9606,231,33.238623,-95.905805,
48113019800,Census Tract 198,113,32.829488,-96.810006,
48113019900,Census Tract 199,113,32.73811,-96.888595,
48113013607,Census Tract 136.07,113,32.956312,-96.777801,
48231960100,Census Tract 9601,231,33.310098,-95.945338,
48439113623,Census Tract 1136.23,439,32.862552,-97.114884,
48421950200,Census Tract 9502,421,36.278593,-101.899265,
48299970600,Census Tract 9706,299,30.717682,-98.431298,
48299970100,Census Tract 9701,299,30.822327,-98.710487,
48299970300,Census Tract 9703,299,30.613177,-98.699671,
48299970200,Census Tract 9702,299,30.749784,-98.675337,
48225950101,Census Tract 9501.01,225,31.479598,-95.601708,
48225950102,Census Tract 9501.02,225,31.503316,-95.312822,
48241950400,Census Tract 9504,241,30.881362,-94.033831,
48241950800,Census Tract 9508,241,30.435318,-93.968622,
48241950300,Census Tract 9503,241,30.903863,-93.997539,
48241950600,Census Tract 9506,241,30.659267,-93.897919,
48241950500,Census Tract 9505,241,30.701992,-93.99769,
48241950200,Census Tract 9502,241,30.930917,-94.005893,
48243950100,Census Tract 9501,243,30.625357,-104.191873,
48367140601,Census Tract 1406.01,367,32.720736,-97.953953,
48367140300,Census Tract 1403,367,32.752776,-97.827589,
48367140403,Census Tract 1404.03,367,32.975332,-97.673799,
48201254300,Census Tract 2543,201,29.741882,-94.974773,
48201254400,Census Tract 2544,201,29.726499,-94.977166,
48201254600,Census Tract 2546,201,29.716334,-95.000952,
48201310200,Census Tract 3102,201,29.743474,-95.351127,
48201310300,Census Tract 3103,201,29.736456,-95.335975,
48113010101,Census Tract 101.01,113,32.787831,-96.848806,
48113010102,Census Tract 101.02,113,32.783039,-96.834538,
48201310500,Census Tract 3105,201,29.74656,-95.316785,
48287000100,Census Tract 1,287,30.419836,-97.083966,
48287000300,Census Tract 3,287,30.09451,-96.985928,
48287000400,Census Tract 4,287,30.18225,-96.928431,
48287000200,Census Tract 2,287,30.310266,-96.90164,
48113018001,Census Tract 180.01,113,32.833568,-96.644637,
48113010500,Census Tract 105,113,32.776847,-96.887595,
48113010601,Census Tract 106.01,113,32.787455,-96.897992,
48439114110,Census Tract 1141.10,439,32.927868,-97.397064,
48439104302,Census Tract 1043.02,439,32.715984,-97.34817,
48439106522,Census Tract 1065.22,439,32.769677,-97.20437,
48439113937,Census Tract 1139.37,439,32.906281,-97.311087,
48113010602,Census Tract 106.02,113,32.774042,-96.915626,
48201251100,Census Tract 2511,201,30.035486,-95.236521,
48113020100,Census Tract 201,113,32.82119,-96.912553,
48113020200,Census Tract 202,113,32.685528,-96.710703,
48339692702,Census Tract 6927.02,339,30.215843,-95.215043,
48339692009,Census Tract 6920.09,339,30.095138,-95.380865,
48201251200,Census Tract 2512,201,30.057797,-95.223459,
48339694401,Census Tract 6944.01,339,30.32737,-95.565243,
48339694502,Census Tract 6945.02,339,30.277292,-95.62053,
48339694503,Census Tract 6945.03,339,30.292251,-95.554901,
48339690102,Census Tract 6901.02,339,30.117162,-95.733723,
48113014128,Census Tract 141.28,113,32.934279,-96.959495,
48113016522,Census Tract 165.22,113,32.60169,-96.981431,
48113017606,Census Tract 176.06,113,32.757114,-96.629021,
48113000606,Census Tract 6.06,113,32.815977,-96.801019,
48293970800,Census Tract 9708,293,31.366149,-96.523781,
48293970600,Census Tract 9706,293,31.532635,-96.612243,
48293970200,Census Tract 9702,293,31.664282,-96.492871,
48293970300,Census Tract 9703,293,31.687106,-96.504249,
48293970400,Census Tract 9704,293,31.666675,-96.485096,
48293970700,Census Tract 9707,293,31.533475,-96.371147,
48293970100,Census Tract 9701,293,31.697236,-96.745387,
48201251300,Census Tract 2513,201,30.054215,-95.197678,
48339694403,Census Tract 6944.03,339,30.369769,-95.660106,
48339692302,Census Tract 6923.02,339,30.107488,-95.295631,
48339693800,Census Tract 6938,339,30.36248,-95.473601,
48339693903,Census Tract 6939.03,339,30.321733,-95.4494,
48113018110,Census Tract 181.10,113,32.882835,-96.60093,
48339693701,Census Tract 6937.01,339,30.364165,-95.538533,
48339690503,Census Tract 6905.03,339,30.243176,-95.489248,
48439114205,Census Tract 1142.05,439,32.870948,-97.532265,
48029121906,Census Tract 1219.06,029,29.613775,-98.450532,
48439111565,Census Tract 1115.65,439,32.590541,-97.06376,
48113001102,Census Tract 11.02,113,32.817952,-96.757371,
48439111028,Census Tract 1110.28,439,32.585854,-97.343615,
48439106005,Census Tract 1060.05,439,32.648426,-97.326212,
48439111033,Census Tract 1110.33,439,32.59559,-97.408318,
48439110807,Census Tract 1108.07,439,32.726627,-97.514597,
48113001204,Census Tract 12.04,113,32.798718,-96.748398,
48439111204,Census Tract 1112.04,439,32.564851,-97.277303,
48339692804,Census Tract 6928.04,339,30.185381,-95.174958,
48339693201,Census Tract 6932.01,339,30.270729,-95.428911,
48339690502,Census Tract 6905.02,339,30.251225,-95.521737,
48339693302,Census Tract 6933.02,339,30.299661,-95.475287,
48339694103,Census Tract 6941.03,339,30.398173,-95.438152,
48091310100,Census Tract 3101,091,29.69828,-98.123523,
48127950400,Census Tract 9504,127,28.401173,-99.650004,
48347950600,Census Tract 9506,347,31.624327,-94.649718,
48227950802,Census Tract 9508.02,227,32.207546,-101.521277,
48121020204,Census Tract 202.04,121,33.38404,-97.245502,
48121020205,Census Tract 202.05,121,33.32257,-97.079118,
48113001301,Census Tract 13.01,113,32.806129,-96.752779,
48201554902,Census Tract 5549.02,201,30.097563,-95.520548,
48201555301,Census Tract 5553.01,201,30.123469,-95.517064,
48121020115,Census Tract 201.15,121,33.157086,-96.979945,
48121020506,Census Tract 205.06,121,33.253791,-97.071168,
48201321402,Census Tract 3214.02,201,29.656645,-95.219769,
48201343302,Census Tract 3433.02,201,29.670586,-95.061875,
48121020504,Census Tract 205.04,121,33.275535,-97.119588,
48201410402,Census Tract 4104.02,201,29.747498,-95.398717,
48121021304,Census Tract 213.04,121,33.173239,-97.134298,
48121021513,Census Tract 215.13,121,33.091658,-97.042021,
48347950800,Census Tract 9508,347,31.587622,-94.669619,
48121021619,Census Tract 216.19,121,33.028864,-96.962028,
48121021720,Census Tract 217.20,121,33.065787,-97.052508,
48121021622,Census Tract 216.22,121,33.007002,-96.926726,
48303000502,Census Tract 5.02,303,33.585995,-101.876302,
48303001805,Census Tract 18.05,303,33.558281,-101.918102,
48303001806,Census Tract 18.06,303,33.554815,-101.911486,
48303001807,Census Tract 18.07,303,33.543763,-101.912293,
48303001808,Census Tract 18.08,303,33.537055,-101.913818,
48303000503,Census Tract 5.03,303,33.579436,-101.873354,
48201421401,Census Tract 4214.01,201,29.714443,-95.492511,
48303010423,Census Tract 104.23,303,33.437574,-102.025244,
48303001906,Census Tract 19.06,303,33.552655,-101.896208,
48303002103,Census Tract 21.03,303,33.536973,-101.883411,
48303010411,Census Tract 104.11,303,33.508813,-101.934176,
48201431302,Census Tract 4313.02,201,29.743638,-95.490507,
48135000800,Census Tract 8,135,31.887811,-102.41429,
48113016803,Census Tract 168.03,113,32.596091,-96.763987,
48113007812,Census Tract 78.12,113,32.888364,-96.749564,
48113009803,Census Tract 98.03,113,32.87597,-96.875195,
48113013717,Census Tract 137.17,113,32.959052,-96.901756,
48113006100,Census Tract 61,113,32.698546,-96.848636,
48113017604,Census Tract 176.04,113,32.743028,-96.617534,
48347950900,Census Tract 9509,347,31.590146,-94.641822,
48347950100,Census Tract 9501,347,31.795236,-94.52856,
48085030519,Census Tract 305.19,085,33.201178,-96.809709,
48303002301,Census Tract 23.01,303,33.553751,-101.863938,
48303010410,Census Tract 104.10,303,33.512462,-101.926652,
48303002205,Census Tract 22.05,303,33.524566,-101.866078,
48347950700,Census Tract 9507,347,31.625859,-94.663612,
48347950200,Census Tract 9502,347,31.734454,-94.820251,
48343950300,Census Tract 9503,343,33.030488,-94.72588,
48343950200,Census Tract 9502,343,33.005474,-94.726461,
48303001401,Census Tract 14.01,303,33.570534,-101.866711,
48303001907,Census Tract 19.07,303,33.543662,-101.89742,
48303001905,Census Tract 19.05,303,33.559893,-101.896748,
48343950100,Census Tract 9501,343,33.206156,-94.732051,
48113006800,Census Tract 68,113,32.75385,-96.864798,
48113006900,Census Tract 69,113,32.762259,-96.866418,
48201452202,Census Tract 4522.02,201,29.722715,-95.564732,
48121020135,Census Tract 201.35,121,33.213695,-96.915714,
48121020134,Census Tract 201.34,121,33.19763,-96.909906,
48113001302,Census Tract 13.02,113,32.800342,-96.762851,
48121020117,Census Tract 201.17,121,33.330719,-96.99764,
48121020126,Census Tract 201.26,121,33.166943,-96.939654,
48121021538,Census Tract 215.38,121,33.140672,-96.857095,
48233950800,Census Tract 9508,233,35.665906,-101.405866,
48121020127,Census Tract 201.27,121,33.148228,-96.948401,
48121021540,Census Tract 215.40,121,33.131728,-96.881118,
48121021640,Census Tract 216.40,121,33.032792,-96.870761,
48113001400,Census Tract 14,113,32.807682,-96.761743,
48121021755,Census Tract 217.55,121,33.093446,-97.11904,
48113001101,Census Tract 11.01,113,32.815684,-96.765991,
48113001502,Census Tract 15.02,113,32.793572,-96.769168,
48121021534,Census Tract 215.34,121,33.106726,-96.928616,
48113001503,Census Tract 15.03,113,32.802911,-96.776955,
48201452802,Census Tract 4528.02,201,29.697156,-95.600732,
48121020315,Census Tract 203.15,121,33.076352,-97.169466,
48451980000,Census Tract 9800,451,31.355234,-100.498554,
48121021654,Census Tract 216.54,121,33.053271,-96.903427,
48121021649,Census Tract 216.49,121,33.012294,-96.93616,
48121020131,Census Tract 201.31,121,33.211593,-97.006265,
48121021759,Census Tract 217.59,121,33.047292,-97.067592,
48121021648,Census Tract 216.48,121,33.039198,-96.844702,
48121021307,Census Tract 213.07,121,33.161998,-97.098776,
48121021418,Census Tract 214.18,121,33.157753,-97.080067,
48121020604,Census Tract 206.04,121,33.22215,-97.102621,
48113018203,Census Tract 182.03,113,32.9022,-96.606295,
48121021643,Census Tract 216.43,121,33.030546,-96.895054,
48233951000,Census Tract 9510,233,35.675885,-101.414946,
48233950200,Census Tract 9502,233,35.898213,-101.387816,
48233950700,Census Tract 9507,233,35.673319,-101.383178,
48113018204,Census Tract 182.04,113,32.901842,-96.625709,
48121020119,Census Tract 201.19,121,33.177246,-96.921084,
48121020603,Census Tract 206.03,121,33.222181,-97.115159,
48121020507,Census Tract 205.07,121,33.249538,-97.12373,
48121021646,Census Tract 216.46,121,33.027116,-96.937461,
48121020321,Census Tract 203.21,121,33.030078,-97.181535,
48121021416,Census Tract 214.16,121,33.14547,-97.100352,
48113018206,Census Tract 182.06,113,32.884422,-96.626841,
48121021536,Census Tract 215.36,121,33.150262,-96.904903,
48453002319,Census Tract 23.19,453,30.199805,-97.64492,
48121021204,Census Tract 212.04,121,33.190629,-97.092084,
48121021652,Census Tract 216.52,121,33.038297,-96.906774,
48121021639,Census Tract 216.39,121,33.028951,-96.876043,
48121021758,Census Tract 217.58,121,33.062964,-97.070075,
48121021757,Census Tract 217.57,121,33.004965,-97.094202,
48113007809,Census Tract 78.09,113,32.859936,-96.740086,
48233950900,Census Tract 9509,233,35.646499,-101.396248,
48339691401,Census Tract 6914.01,339,30.131795,-95.493696,
48339693502,Census Tract 6935.02,339,30.33057,-95.460802,
48339693401,Census Tract 6934.01,339,30.30288,-95.461325,
48339691201,Census Tract 6912.01,339,30.176778,-95.486413,
48339692102,Census Tract 6921.02,339,30.21744,-95.445847,
48339693501,Census Tract 6935.01,339,30.330553,-95.471477,
48057990000,Census Tract 9900,057,28.191495,-96.614404,
48339692701,Census Tract 6927.01,339,30.228607,-95.27501,
48339692008,Census Tract 6920.08,339,30.145992,-95.36688,
48339692103,Census Tract 6921.03,339,30.183943,-95.391481,
48339694210,Census Tract 6942.10,339,30.427141,-95.57647,
48197950100,Census Tract 9501,197,34.289904,-99.745697,
48403950300,Census Tract 9503,403,31.280624,-93.785877,
48113019033,Census Tract 190.33,113,32.9129,-96.691693,
48113013618,Census Tract 136.18,113,32.982562,-96.776465,
48113009900,Census Tract 99,113,32.88448,-96.908226,
48113009804,Census Tract 98.04,113,32.870184,-96.871604,
48113016516,Census Tract 165.16,113,32.654364,-96.899955,
48141001117,Census Tract 11.17,141,31.826382,-106.544442,
48113018132,Census Tract 181.32,113,32.836175,-96.576189,
48113009103,Census Tract 91.03,113,32.740678,-96.704405,
48113001504,Census Tract 15.04,113,32.800348,-96.773713,
48113014308,Census Tract 143.08,113,32.843606,-96.954997,
48171950500,Census Tract 9505,171,30.222831,-98.956447,
48171950200,Census Tract 9502,171,30.350967,-99.164919,
48171950100,Census Tract 9501,171,30.316954,-98.69406,
48345950100,Census Tract 9501,345,34.057899,-100.793152,
48347951100,Census Tract 9511,347,31.474346,-94.414531,
48255970301,Census Tract 9703.01,255,28.757289,-97.815684,
48255970302,Census Tract 9703.02,255,28.810471,-97.890375,
48233950600,Census Tract 9506,233,35.686445,-101.401386,
48221160204,Census Tract 1602.04,221,32.429168,-97.663611,
48141010358,Census Tract 103.58,141,31.81891,-106.255518,
48141010349,Census Tract 103.49,141,31.786806,-106.280424,
48141010348,Census Tract 103.48,141,31.784703,-106.271824,
48141010602,Census Tract 106.02,141,31.841317,-106.438814,
48141000113,Census Tract 1.13,141,31.891641,-106.419121,
48141010352,Census Tract 103.52,141,31.78505,-106.261424,
48141010601,Census Tract 106.01,141,31.822673,-106.450589,
48141000902,Census Tract 9.02,141,31.816682,-106.482908,
48141010412,Census Tract 104.12,141,31.585413,-106.262093,
48141010232,Census Tract 102.32,141,31.917156,-106.592138,
48141010229,Census Tract 102.29,141,31.8692,-106.617139,
48141004006,Census Tract 40.06,141,31.681396,-106.289902,
48141010230,Census Tract 102.30,141,31.869611,-106.596795,
48141010227,Census Tract 102.27,141,31.87231,-106.585497,
48215023519,Census Tract 235.19,215,26.331214,-98.231718,
48215020728,Census Tract 207.28,215,26.23722,-98.247153,
48215020806,Census Tract 208.06,215,26.234849,-98.232413,
48215023534,Census Tract 235.34,215,26.300541,-98.239002,
48215023518,Census Tract 235.18,215,26.324573,-98.205091,
48303000304,Census Tract 3.04,303,33.604351,-101.88025,
48303000902,Census Tract 9.02,303,33.60482,-101.806115,
48303010204,Census Tract 102.04,303,33.585236,-101.757476,
48303010203,Census Tract 102.03,303,33.68676,-101.775954,
48303002104,Census Tract 21.04,303,33.539059,-101.874727,
48303002207,Census Tract 22.07,303,33.540942,-101.85659,
48303001402,Census Tract 14.02,303,33.570535,-101.859168,
48303010513,Census Tract 105.13,303,33.469097,-101.792445,
48303002208,Census Tract 22.08,303,33.533982,-101.850984,
48303010414,Census Tract 104.14,303,33.515002,-101.961472,
48303010416,Census Tract 104.16,303,33.6014,-102.044809,
48303010602,Census Tract 106.02,303,33.429557,-101.635756,
48303010601,Census Tract 106.01,303,33.438647,-101.655291,
48303002206,Census Tract 22.06,303,33.524547,-101.852924,
48303010418,Census Tract 104.18,303,33.526889,-102.052352,
48303002402,Census Tract 24.02,303,33.551932,-101.842235,
48303010419,Census Tract 104.19,303,33.540721,-101.997509,
48303000501,Census Tract 5.01,303,33.58893,-101.892457,
48303010201,Census Tract 102.01,303,33.686711,-101.866904,
48141010224,Census Tract 102.24,141,31.975143,-106.375685,
48439113932,Census Tract 1139.32,439,32.952292,-97.333942,
48439100402,Census Tract 1004.02,439,32.786077,-97.364499,
48141000901,Census Tract 9.01,141,31.808913,-106.451844,
48439114011,Census Tract 1140.11,439,32.834695,-97.417623,
48439113938,Census Tract 1139.38,439,32.898066,-97.300964,
48141010223,Census Tract 102.23,141,31.944197,-106.385839,
48439114009,Census Tract 1140.09,439,32.860022,-97.413568,
48439114106,Census Tract 1141.06,439,32.900586,-97.416521,
48439106523,Census Tract 1065.23,439,32.824747,-97.067263,
48439113410,Census Tract 1134.10,439,32.818808,-97.201389,
48439105517,Census Tract 1055.17,439,32.655257,-97.408852,
48439104301,Census Tract 1043.01,439,32.705348,-97.356422,
48439122402,Census Tract 1224.02,439,32.727456,-97.124152,
48439113118,Census Tract 1131.18,439,32.765592,-97.100426,
48439113117,Census Tract 1131.17,439,32.772765,-97.101432,
48439111410,Census Tract 1114.10,439,32.665222,-97.213314,
48113009701,Census Tract 97.01,113,32.887944,-96.877156,
48113014603,Census Tract 146.03,113,32.82232,-96.94647,
48029121909,Census Tract 1219.09,029,29.590386,-98.332124,
48113016618,Census Tract 166.18,113,32.602135,-96.865446,
48113016619,Census Tract 166.19,113,32.611546,-96.849057,
48259970302,Census Tract 9703.02,259,29.817985,-98.840361,
48387950501,Census Tract 9505.01,387,33.580369,-95.079911,
48387950502,Census Tract 9505.02,387,33.651647,-95.038523,
48113018130,Census Tract 181.30,113,32.836313,-96.625846,
48113019032,Census Tract 190.32,113,32.920348,-96.691772,
48113017703,Census Tract 177.03,113,32.785859,-96.617133,
48113008705,Census Tract 87.05,113,32.685789,-96.778019,
48303010202,Census Tract 102.02,303,33.784484,-101.831932,
48303001714,Census Tract 17.14,303,33.569092,-101.960847,
48303000901,Census Tract 9.01,303,33.600204,-101.825969,
48303010409,Census Tract 104.09,303,33.515677,-101.935427,
48303002302,Census Tract 23.02,303,33.556006,-101.858582,
48303002401,Census Tract 24.01,303,33.55285,-101.84978,
48303000411,Census Tract 4.11,303,33.597793,-101.919122,
48303001711,Census Tract 17.11,303,33.570097,-101.928333,
48303000303,Census Tract 3.03,303,33.612309,-101.898427,
48303001908,Census Tract 19.08,303,33.534908,-101.895608,
48303010412,Census Tract 104.12,303,33.516447,-101.981784,
48303001715,Census Tract 17.15,303,33.54621,-101.952179,
48303001717,Census Tract 17.17,303,33.526566,-101.942902,
48303010413,Census Tract 104.13,303,33.511177,-101.967764,
48303001712,Census Tract 17.12,303,33.533332,-101.930982,
48303001716,Census Tract 17.16,303,33.529711,-101.96007,
48303010420,Census Tract 104.20,303,33.485686,-102.019267,
48303000406,Census Tract 4.06,303,33.58501,-101.970121,
48303000408,Census Tract 4.08,303,33.586941,-101.942049,
48303000407,Census Tract 4.07,303,33.584977,-101.952732,
48303000410,Census Tract 4.10,303,33.604552,-101.926748,
